type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,9542.32,C1720827004,76843,67300.68,M1512960153,0,0,0
CASH_IN,100653,C1052933170,265299,365952,C1301537324,192225.39,91572.39,0
TRANSFER,76507.7,C1157171835,13161,0,C720176528,274281.3,350789,0
PAYMENT,16306.1,C794832068,196,0,M444377225,0,0,0
PAYMENT,6558.26,C938632216,51872,45313.74,M1003752015,0,0,0
PAYMENT,4026.96,C360450045,106085,102058.04,M1790692667,0,0,0
PAYMENT,6090.93,C1313715920,26868,20777.07,M1431325476,0,0,0
PAYMENT,6632.65,C543620508,7186,553.35,M335556286,0,0,0
TRANSFER,14563.03,C936960472,20705,6141.97,C1924752944,153878.31,168441.35,0
PAYMENT,3991.39,C1619428716,32232,28240.61,M2006654717,0,0,0
PAYMENT,964.96,C1660660590,4632,3667.04,M316489928,0,0,0
PAYMENT,18590.53,C1176767002,30697,12106.47,M1768397013,0,0,0
PAYMENT,3008.19,C1459154508,11322,8313.81,M786120539,0,0,0
PAYMENT,11067.16,C1221166144,62820,51752.84,M490540220,0,0,0
PAYMENT,11884.03,C203824089,10794,0,M2070994145,0,0,0
CASH_OUT,115256.41,C2132786251,11397,0,C548745652,508946.23,624202.64,0
PAYMENT,8034.53,C171055096,33309,25274.47,M922103220,0,0,0
TRANSFER,8851.38,C1268545631,8851.38,0,C1588541391,0,0,1
CASH_OUT,8851.38,C1231251587,8851.38,0,C1943166088,0,8851.38,1
PAYMENT,811.03,C1408514944,302,0,M1416112071,0,0,0
PAYMENT,1896.96,C2090791829,91892,89995.04,M787201013,0,0,0
DEBIT,2609.21,C1546763667,5070,2460.79,C1242258329,144193.72,146802.93,0
CASH_IN,236545.64,C1232273357,42582,279127.64,C146554741,8281.12,0,0
PAYMENT,3346.02,C1115402029,9,0,M834437252,0,0,0
PAYMENT,8136.37,C1622175237,373,0,M1055029577,0,0,0
PAYMENT,2042.96,C562015103,12750,10707.04,M1955772276,0,0,0
DEBIT,2063.08,C397492133,328612,326548.92,C1557979171,1312720.98,1314784.06,0
PAYMENT,355.45,C976499755,1525,1169.55,M1724662849,0,0,0
PAYMENT,5048.87,C117729019,119386,114337.13,M425082281,0,0,0
PAYMENT,17353.11,C39372740,33331,15977.89,M103970178,0,0,0
PAYMENT,10706.34,C572913665,139053,128346.66,M171324057,0,0,0
PAYMENT,8325.89,C1309975292,127109,118783.11,M1528774873,0,0,0
CASH_IN,188888.89,C1459052107,51838,240726.89,C1955750585,0,0,0
DEBIT,425.65,C1835928822,4046,3620.35,C701975669,3009282.73,3009708.38,0
PAYMENT,4948.73,C101073125,5556,607.27,M666816884,0,0,0
TRANSFER,139144.25,C1264043726,7075,0,C2093369248,49040158.93,49179303.19,0
PAYMENT,2817.93,C1447262958,2300,0,M1651906987,0,0,0
PAYMENT,16323.36,C856838624,157533,141209.64,M1183219962,0,0,0
PAYMENT,3255.39,C190777038,36845,33589.61,M1496771919,0,0,0
PAYMENT,19968,C2013932248,3588,0,M175760499,0,0,0
PAYMENT,14615.82,C2036595332,19965,5349.18,M399588466,0,0,0
PAYMENT,9230.96,C1042585786,2815,0,M2075900273,0,0,0
PAYMENT,10436.44,C493538136,45713,35276.56,M54937131,0,0,0
PAYMENT,10095.99,C431882161,148929,138833.01,M1072410054,0,0,0
PAYMENT,6718.96,C1947238760,52274,45555.04,M1171711711,0,0,0
PAYMENT,14461.47,C870369699,10980,0,M1367852932,0,0,0
PAYMENT,10515.42,C560731933,1173,0,M1409220081,0,0,0
CASH_OUT,106856.02,C1726389244,22415,0,C604542333,156181.49,263037.51,0
PAYMENT,15495.84,C154323779,50811,35315.16,M1210573191,0,0,0
PAYMENT,16038.52,C1813158919,40608,24569.48,M1048167170,0,0,0
CASH_IN,27919.6,C562982749,2413,30332.6,C240654881,512791.59,484871.98,0
PAYMENT,1403.76,C1448253746,616,0,M785962331,0,0,0
PAYMENT,1415.37,C1590260305,82,0,M208607826,0,0,0
PAYMENT,3406.46,C1320589796,14939,11532.54,M648871780,0,0,0
PAYMENT,4385.57,C862079514,20439,16053.43,M1194032046,0,0,0
CASH_OUT,27396.61,C1026073366,1100,0,C357547216,460630.32,488026.94,0
PAYMENT,6264.48,C2092841992,496,0,M1571658527,0,0,0
PAYMENT,9178.47,C1103588623,258,0,M957306418,0,0,0
CASH_IN,78988.38,C886862695,204464,283452.38,C262804200,108724.19,29735.81,0
PAYMENT,7777.54,C93877120,3842,0,M2144196905,0,0,0
PAYMENT,3607.72,C1009823268,285,0,M1797301646,0,0,0
DEBIT,1636.03,C761454361,83120,81483.97,C355970563,8393318.02,8394954.05,0
PAYMENT,10451.59,C1014451981,51665,41213.41,M93292329,0,0,0
PAYMENT,7516.71,C1810714307,52708,45191.29,M1347215024,0,0,0
PAYMENT,11070,C1455811731,63355,52285,M797613997,0,0,0
PAYMENT,8013.03,C781207497,401658,393644.97,M413115893,0,0,0
PAYMENT,3327.54,C1632068353,1598,0,M449576819,0,0,0
PAYMENT,4118.03,C919166444,1038,0,M1394407117,0,0,0
PAYMENT,13098.95,C161077444,48042,34943.05,M1290571491,0,0,0
PAYMENT,4735.76,C808885423,10704,5968.24,M78167802,0,0,0
PAYMENT,9756.36,C1127221587,1617,0,M1803750464,0,0,0
PAYMENT,10264.17,C1867789947,31011,20746.83,M784992773,0,0,0
PAYMENT,12477.44,C1836315678,107092,94614.56,M518067452,0,0,0
PAYMENT,29649.49,C1355292341,1032,0,M783072395,0,0,0
PAYMENT,420.04,C1552772676,1665,1244.96,M1256048605,0,0,0
CASH_OUT,178611.29,C1517311365,6341,0,C338844121,180068.06,358679.34,0
PAYMENT,12436.71,C292811428,11658,0,M641417600,0,0,0
CASH_IN,18000.26,C50108853,63409,81409.26,C204102272,28088.61,10088.34,0
PAYMENT,11317.42,C1526212626,7155,0,M1418729275,0,0,0
PAYMENT,3599.72,C685472616,5178,1578.28,M1317826295,0,0,0
PAYMENT,6007.83,C1437562764,30522,24514.17,M30579661,0,0,0
PAYMENT,4630.92,C1923195044,104939,100308.08,M1610056657,0,0,0
DEBIT,2148.99,C1909103796,49632,47483.01,C1931871221,66241.39,68390.38,0
CASH_OUT,293673.67,C1683193267,6021,0,C2073633610,1466363.66,1760037.33,0
PAYMENT,1326.25,C461919517,2955,1628.75,M2013443254,0,0,0
CASH_OUT,169291.34,C1569237054,26919,0,C342077848,2684602.16,2853893.5,0
PAYMENT,8824.7,C583657689,20620,11795.3,M2075160864,0,0,0
PAYMENT,6372.03,C377150948,21582,15209.97,M237719117,0,0,0
PAYMENT,6609.47,C1674178673,29136,22526.53,M453551193,0,0,0
PAYMENT,6416.5,C1532874529,360,0,M265333537,0,0,0
PAYMENT,4276.61,C590780626,155,0,M2101529217,0,0,0
PAYMENT,8178.01,C1213413071,11742,3563.99,M1112540487,0,0,0
CASH_OUT,111963.72,C1438119383,4514,0,C99772923,154925.27,266888.99,0
PAYMENT,17841.23,C1045048098,10182,0,M1878955882,0,0,0
CASH_IN,96239.74,C759614959,101281,197520.74,C1766719169,151109.37,54869.63,0
PAYMENT,1022.91,C1203084509,12,0,M675916850,0,0,0
CASH_OUT,317177.48,C857156502,170,0,C784108220,345042.13,662219.61,0
PAYMENT,4109.57,C673558958,5521,1411.43,M1126011651,0,0,0
PAYMENT,8634.29,C642813806,518802,510167.71,M747723689,0,0,0
CASH_OUT,159188.22,C691808084,3859,0,C1818183087,0,159188.22,0
CASH_OUT,186273.84,C102120699,168046,0,C1515639522,24893.67,211167.51,0
TRANSFER,82096.45,C614459560,13492,0,C855350324,0,82096.45,0
DEBIT,1864.24,C49652609,20426,18561.76,C1799009964,188746,190610.24,0
TRANSFER,366896.03,C1253782028,366896.03,0,C2141598336,0,0,1
CASH_OUT,366896.03,C2113748548,366896.03,0,C2051326295,0,366896.03,1
TRANSFER,67299.57,C645678075,67299.57,0,C1753733624,0,0,1
CASH_OUT,67299.57,C163185950,67299.57,0,C1545339694,303173.2,370472.77,1
TRANSFER,479926.98,C444759415,479926.98,0,C1253833239,0,0,1
CASH_OUT,479926.98,C236547965,479926.98,0,C1382782385,71009.24,550936.23,1
TRANSFER,6219566.63,C1254000350,6219566.63,0,C432911682,0,0,1
CASH_OUT,6219566.63,C334882914,6219566.63,0,C878792867,0,6219566.63,1
TRANSFER,1842163.57,C445994670,1842163.57,0,C2123813082,0,0,1
CASH_OUT,1842163.57,C1605541894,1842163.57,0,C2135177124,446897.67,2289061.24,1
TRANSFER,534518.98,C1636058456,534518.98,0,C937763226,0,0,1
CASH_OUT,534518.98,C1561200626,534518.98,0,C999955448,91719.52,626238.5,1
TRANSFER,119306.06,C1183843461,119306.06,0,C1830685403,0,0,1
CASH_OUT,119306.06,C1199258183,119306.06,0,C136557058,4040.44,123346.5,1
TRANSFER,79039.81,C1468845762,79039.81,0,C1226285099,0,0,1
CASH_OUT,79039.81,C838045354,79039.81,0,C1980653895,11270532.7,11349572.51,1
TRANSFER,40075.02,C1996558397,40075.02,0,C2122089181,0,0,1
CASH_OUT,40075.02,C1765193112,40075.02,0,C153506501,0,40075.02,1
TRANSFER,561027.94,C1493011618,561027.94,0,C1620712399,0,0,1
CASH_OUT,561027.94,C1977012169,561027.94,0,C2046543402,0,561027.94,1
TRANSFER,71439.81,C170506678,71439.81,0,C1141419100,0,0,1
CASH_OUT,71439.81,C1458525982,71439.81,0,C1880748813,106159.59,177599.4,1
TRANSFER,57040.65,C1257271049,57040.65,0,C1648581117,0,0,1
CASH_OUT,57040.65,C839142171,57040.65,0,C1341565577,0,57040.65,1
TRANSFER,23639.56,C594313973,23639.56,0,C1343815682,0,0,1
CASH_OUT,23639.56,C427738422,23639.56,0,C950599910,140063.53,163703.1,1
TRANSFER,71216.62,C2104908972,71216.62,0,C859732085,0,0,1
CASH_OUT,71216.62,C1028741158,71216.62,0,C1126685739,16093.34,87309.96,1
TRANSFER,1158396.74,C2062360147,1158396.74,0,C1873402307,0,0,1
CASH_OUT,1158396.74,C366293837,1158396.74,0,C2121955514,0,1158396.74,1
TRANSFER,444766.43,C1510579815,444766.43,0,C710501124,0,0,1
CASH_OUT,444766.43,C1840147816,444766.43,0,C922576062,0,444766.43,1
TRANSFER,59263.88,C2141452552,59263.88,0,C1620015007,0,0,1
CASH_OUT,59263.88,C1129374442,59263.88,0,C552296205,1597464.29,1656728.17,1
TRANSFER,21960.02,C1438426689,21960.02,0,C213308373,0,0,1
CASH_OUT,21960.02,C1265063091,21960.02,0,C730907439,0,21960.02,1
TRANSFER,3071270.72,C27765734,3071270.72,0,C728538990,0,0,1
CASH_OUT,3071270.72,C1272560847,3071270.72,0,C116742531,153082.28,3224353,1
TRANSFER,1232697.94,C981935704,1232697.94,0,C786585564,0,0,1
CASH_OUT,1232697.94,C230197841,1232697.94,0,C449117351,2532328.06,3765025.99,1
TRANSFER,6199009,C838658203,6199009,0,C539837230,0,0,1
CASH_OUT,6199009,C935658927,6199009,0,C1938522935,938804.47,7137813.47,1
TRANSFER,128893.5,C690631136,128893.5,0,C888357097,0,0,1
CASH_OUT,128893.5,C1064690652,128893.5,0,C810812783,209908.87,338802.36,1
TRANSFER,2232257.71,C546364616,2232257.71,0,C877246848,0,0,1
CASH_OUT,2232257.71,C684925403,2232257.71,0,C855824878,819923.42,3052181.14,1
TRANSFER,138373.64,C1343135760,138373.64,0,C946275837,0,0,1
CASH_OUT,138373.64,C1089852110,138373.64,0,C1848640378,125028.17,263401.81,1
TRANSFER,72955.08,C1722101892,72955.08,0,C1880386653,0,0,1
CASH_OUT,72955.08,C1464408178,72955.08,0,C262328593,0,72955.08,1
TRANSFER,457359.64,C1927429291,457359.64,0,C269394270,0,0,1
CASH_OUT,457359.64,C477094811,457359.64,0,C88386120,160042.8,617402.44,1
TRANSFER,200482.72,C1392628098,200482.72,0,C1996959376,0,0,1
CASH_OUT,200482.72,C1284823320,200482.72,0,C1482507744,254271.49,454754.21,1
TRANSFER,89845.29,C795915077,89845.29,0,C101606324,0,0,1
CASH_OUT,89845.29,C1281420811,89845.29,0,C1827800010,0,89845.29,1
TRANSFER,309488.9,C296795076,309488.9,0,C658980177,0,0,1
CASH_OUT,309488.9,C2064051443,309488.9,0,C782792546,924407.13,1233896.04,1
TRANSFER,506923.53,C1371968077,506923.53,0,C297875809,0,0,1
CASH_OUT,506923.53,C438124232,506923.53,0,C1360951164,413370.56,920294.09,1
TRANSFER,501425.84,C241686740,501425.84,0,C2071832199,0,0,1
CASH_OUT,501425.84,C1112202399,501425.84,0,C1546219364,0,501425.84,1
TRANSFER,1379501.18,C1083455984,1379501.18,0,C662399585,0,0,1
CASH_OUT,1379501.18,C664281648,1379501.18,0,C1499411026,0,1379501.18,1
TRANSFER,72389.42,C369360182,72389.42,0,C1892199981,0,0,1
CASH_OUT,72389.42,C2090432901,72389.42,0,C2044300505,397599.55,469988.97,1
TRANSFER,873322.61,C488866911,873322.61,0,C850044970,0,0,1
CASH_OUT,873322.61,C2077011049,873322.61,0,C1352808930,258993.92,1132316.53,1
TRANSFER,123259.24,C1518086244,123259.24,0,C1924072555,0,0,1
CASH_OUT,123259.24,C1350230812,123259.24,0,C1392776813,1175578.47,1298837.71,1
TRANSFER,2216437.25,C407411386,2216437.25,0,C2112724407,0,0,1
CASH_OUT,2216437.25,C1860220594,2216437.25,0,C1149224320,6843369.97,9059807.22,1
TRANSFER,54584.29,C181783158,54584.29,0,C1857371794,0,0,1
CASH_OUT,54584.29,C361669345,54584.29,0,C1226907316,24298.74,78883.03,1
TRANSFER,316882.94,C1238333344,316882.94,0,C1708390598,0,0,1
CASH_OUT,316882.94,C586226957,316882.94,0,C962253473,1049008.93,1365891.86,1
TRANSFER,765104.94,C106165599,765104.94,0,C423074299,0,0,1
CASH_OUT,765104.94,C1722472158,765104.94,0,C2112033670,2272254.15,3037359.09,1
TRANSFER,9065.44,C1416286172,9065.44,0,C1369860809,0,0,1
CASH_OUT,9065.44,C2119805225,9065.44,0,C1289962694,757856.9,766922.34,1
TRANSFER,834495.09,C1740198576,834495.09,0,C1453130071,0,0,1
CASH_OUT,834495.09,C1461019839,834495.09,0,C685427542,471101.6,1305596.69,1
TRANSFER,185529.91,C1426277806,185529.91,0,C753666064,0,0,1
CASH_OUT,185529.91,C1721806534,185529.91,0,C878343259,0,185529.91,1
TRANSFER,1539474.57,C1260477552,1539474.57,0,C1646231147,0,0,1
CASH_OUT,1539474.57,C929950007,1539474.57,0,C1800726477,137245.4,1676719.97,1
TRANSFER,3547010.54,C2022499393,3547010.54,0,C401908877,0,0,1
CASH_OUT,3547010.54,C456762120,3547010.54,0,C1618899924,134668.9,3681679.44,1
TRANSFER,561446.32,C1513799363,561446.32,0,C519065458,0,0,1
CASH_OUT,561446.32,C46584034,561446.32,0,C889161181,122622.57,684068.89,1
TRANSFER,76960.91,C494375447,76960.91,0,C205627082,0,0,1
CASH_OUT,76960.91,C1266701138,76960.91,0,C211860517,651807.74,728768.66,1
TRANSFER,815384.83,C1145249863,815384.83,0,C1054116323,0,0,1
CASH_OUT,815384.83,C1882634733,815384.83,0,C1883460887,1620575.26,2435960.09,1
TRANSFER,6377401.2,C1366321878,6377401.2,0,C1565876576,0,0,1
CASH_OUT,6377401.2,C413383017,6377401.2,0,C1128848871,0,6377401.2,1
TRANSFER,124582.58,C651444933,124582.58,0,C1161818914,0,0,1
CASH_OUT,124582.58,C1098290230,124582.58,0,C1739564153,320485.06,445067.64,1
TRANSFER,263401.81,C806437930,263401.81,0,C1469754483,0,0,1
CASH_OUT,263401.81,C850961884,263401.81,0,C1203132980,251586.8,514988.6,1
TRANSFER,69039.64,C922622756,69039.64,0,C417851521,0,0,1
CASH_OUT,69039.64,C1130163945,69039.64,0,C1975233272,983882.79,1052922.43,1
TRANSFER,276298.49,C2044117692,276298.49,0,C71460104,0,0,1
CASH_OUT,276298.49,C238489119,276298.49,0,C2127664545,598892.69,875191.19,1
TRANSFER,252667.75,C1221985222,252667.75,0,C1246651614,0,0,1
CASH_OUT,252667.75,C1817806739,252667.75,0,C84626312,0,252667.75,1
TRANSFER,287040.14,C601193350,287040.14,0,C676682698,0,0,1
CASH_OUT,287040.14,C363126293,287040.14,0,C991624495,2153682.82,2440722.97,1
TRANSFER,6322399.97,C1838430036,6322399.97,0,C432858723,0,0,1
CASH_OUT,6322399.97,C1305559146,6322399.97,0,C2086292862,0,6322399.97,1
TRANSFER,119143.75,C1171262237,119143.75,0,C1229370593,0,0,1
CASH_OUT,119143.75,C1983324612,119143.75,0,C1263469506,131451.57,250595.32,1
TRANSFER,3846781.01,C987072193,3846781.01,0,C611870654,0,0,1
CASH_OUT,3846781.01,C2109752289,3846781.01,0,C154510923,46052.98,3892833.98,1
TRANSFER,1102951.39,C871824170,1102951.39,0,C948778919,0,0,1
CASH_OUT,1102951.39,C1678410175,1102951.39,0,C228891434,0,1102951.39,1
TRANSFER,90026.9,C2144761776,90026.9,0,C514777944,0,0,1
CASH_OUT,90026.9,C157425928,90026.9,0,C1303144727,339171.02,429197.92,1
TRANSFER,1152538.9,C231322789,1152538.9,0,C1922711956,0,0,1
CASH_OUT,1152538.9,C1040108506,1152538.9,0,C1101565058,0,1152538.9,1
TRANSFER,1665334.68,C1901678626,1665334.68,0,C223228023,0,0,1
CASH_OUT,1665334.68,C1772832096,1665334.68,0,C703136937,398538.39,2063873.07,1
TRANSFER,156396.46,C696760428,156396.46,0,C577061559,0,0,1
CASH_OUT,156396.46,C1659635357,156396.46,0,C876852627,842357.16,998753.62,1
TRANSFER,403.56,C1494188706,403.56,0,C1175598908,0,0,1
CASH_OUT,403.56,C1790729382,403.56,0,C1460854172,1124708.32,1125111.88,1
TRANSFER,2154005.71,C507292245,2154005.71,0,C2129452357,0,0,1
CASH_OUT,2154005.71,C1514500854,2154005.71,0,C1368085881,0,2154005.71,1
TRANSFER,10000000,C726730575,57316255.05,47316255.05,C1364745638,0,0,1
CASH_OUT,10000000,C1700232450,10000000,0,C125311108,0,10000000,1
TRANSFER,10000000,C507645439,47316255.05,37316255.05,C270374999,0,0,1
CASH_OUT,10000000,C1868631555,10000000,0,C1100933050,0,10000000,1
TRANSFER,10000000,C1277761503,37316255.05,27316255.05,C500987951,0,0,1
CASH_OUT,10000000,C315149365,10000000,0,C574552283,62895.13,10062895.13,1
TRANSFER,10000000,C476780134,27316255.05,17316255.05,C1150932816,0,0,1
CASH_OUT,10000000,C2065498878,10000000,0,C502437065,819130.39,10819130.39,1
TRANSFER,10000000,C2140038573,17316255.05,17316255.05,C1395467927,0,0,1
CASH_OUT,0,C729003789,0,0,C1388096959,1008609.53,1008609.53,1
TRANSFER,7316255.05,C1869569059,17316255.05,17316255.05,C1861208726,0,0,1
CASH_OUT,0,C2088151490,0,0,C1156763710,0,0,1
TRANSFER,3191058.32,C1884883180,3191058.32,0,C906779007,0,0,1
CASH_OUT,3191058.32,C1185153589,3191058.32,0,C978277137,161350.38,3352408.69,1
TRANSFER,338364.14,C1396691078,338364.14,0,C476657096,0,0,1
CASH_OUT,338364.14,C449727386,338364.14,0,C1527134062,724300.82,1062664.96,1
TRANSFER,185488.23,C585645639,185488.23,0,C1050859310,0,0,1
CASH_OUT,185488.23,C1153115525,185488.23,0,C1531209289,0,185488.23,1
TRANSFER,31887.18,C1764583028,31887.18,0,C252274322,0,0,1
CASH_OUT,31887.18,C30896720,31887.18,0,C1159359491,4584085.52,4615972.7,1
TRANSFER,147186.94,C1013069669,147186.94,0,C1655602731,0,0,1
CASH_OUT,147186.94,C1225675649,147186.94,0,C1599626479,15982.05,163168.99,1
TRANSFER,302227.56,C648990331,302227.56,0,C1204258741,0,0,1
CASH_OUT,302227.56,C1814350435,302227.56,0,C51409599,1125769.87,1427997.43,1
TRANSFER,219934.26,C1104155037,219934.26,0,C852180070,0,0,1
CASH_OUT,219934.26,C2054799485,219934.26,0,C997585991,0,219934.26,1
TRANSFER,81677.17,C712250463,81677.17,0,C1291785655,0,0,1
CASH_OUT,81677.17,C1623831712,81677.17,0,C538679361,130887.69,212564.86,1
TRANSFER,429359.76,C567545309,429359.76,0,C741413300,0,0,1
CASH_OUT,429359.76,C362433458,429359.76,0,C1092024343,1973585.31,2402945.07,1
TRANSFER,508929.61,C533095346,508929.61,0,C1301226150,0,0,1
CASH_OUT,508929.61,C839366750,508929.61,0,C1367621087,161576.15,670505.76,1
TRANSFER,219275.19,C868020518,219275.19,0,C1828774978,0,0,1
CASH_OUT,219275.19,C1950153528,219275.19,0,C1184845365,743229.99,962505.19,1
TRANSFER,59677.48,C1489751550,59677.48,0,C934061897,0,0,1
CASH_OUT,59677.48,C1468095473,59677.48,0,C615508627,2249904.97,2309582.45,1
TRANSFER,311832.17,C65054182,311832.17,0,C833307608,0,0,1
CASH_OUT,311832.17,C269908889,311832.17,0,C1665325568,0,311832.17,1
TRANSFER,249365.63,C372564056,249365.63,0,C977922578,0,0,1
CASH_OUT,249365.63,C1261928380,249365.63,0,C1342636720,0,249365.63,1
TRANSFER,417129.11,C661000203,417129.11,0,C1308507305,0,0,1
CASH_OUT,417129.11,C1251324485,417129.11,0,C1197787455,683101.34,1100230.45,1
TRANSFER,1157971.07,C644458914,1157971.07,0,C791288135,0,0,1
CASH_OUT,1157971.07,C1123625591,1157971.07,0,C355172230,2974237.06,4132208.13,1
TRANSFER,905919.58,C1435012203,905919.58,0,C450820106,0,0,1
CASH_OUT,905919.58,C845679365,905919.58,0,C232109757,82944.63,988864.21,1
TRANSFER,438859.1,C482285608,438859.1,0,C1495765075,0,0,1
CASH_OUT,438859.1,C1632082016,438859.1,0,C1877779310,1127370.06,1566229.16,1
TRANSFER,1548376.44,C1119842359,1548376.44,0,C826187044,0,0,1
CASH_OUT,1548376.44,C1168267667,1548376.44,0,C2079585143,2317541.56,3865918,1
TRANSFER,105903.18,C565737303,105903.18,0,C350986885,0,0,1
CASH_OUT,105903.18,C2086760344,105903.18,0,C1155351357,350240.31,456143.49,1
TRANSFER,57543.34,C1164351211,57543.34,0,C1595140561,0,0,1
CASH_OUT,57543.34,C308228373,57543.34,0,C610717957,0,57543.34,1
TRANSFER,10000000,C1891630790,11810044.85,1810044.85,C2124431731,0,0,1
CASH_OUT,10000000,C131420902,10000000,0,C635621973,2571402.25,12571402.25,1
TRANSFER,1810044.85,C1987403065,1810044.85,0,C846200321,0,0,1
CASH_OUT,1810044.85,C491326843,1810044.85,0,C1833702412,1005720.69,2815765.54,1
TRANSFER,2079746.13,C303008218,2079746.13,0,C1140317769,0,0,1
CASH_OUT,2079746.13,C1063299871,2079746.13,0,C884992368,0,2079746.13,1
TRANSFER,23912.2,C1790385148,23912.2,0,C1671472479,0,0,1
CASH_OUT,23912.2,C4748745,23912.2,0,C1953200125,338951.65,362863.85,1
TRANSFER,243459.96,C97010398,243459.96,0,C1660559503,0,0,1
CASH_OUT,243459.96,C1148037845,243459.96,0,C387251817,9459523.04,9702983.01,1
TRANSFER,256417.06,C383197535,256417.06,0,C316531144,0,0,1
CASH_OUT,256417.06,C1441986673,256417.06,0,C1500556384,811137.89,1067554.95,1
TRANSFER,444898.97,C317427363,444898.97,0,C1466075783,0,0,1
CASH_OUT,444898.97,C997831977,444898.97,0,C709373324,1970664.81,2415563.78,1
TRANSFER,417103.68,C336307904,417103.68,0,C1155915285,0,0,1
CASH_OUT,417103.68,C1450763584,417103.68,0,C1377830519,34232.06,451335.75,1
TRANSFER,92735.71,C1351323617,92735.71,0,C413722554,0,0,1
CASH_OUT,92735.71,C786761311,92735.71,0,C570188819,921583.3,1014319.01,1
TRANSFER,123146.28,C1625883009,123146.28,0,C918154390,0,0,1
CASH_OUT,123146.28,C981071931,123146.28,0,C64963279,0,123146.28,1
TRANSFER,53315.31,C914459666,53315.31,0,C73348302,0,0,1
CASH_OUT,53315.31,C810591075,53315.31,0,C1614619549,0,53315.31,1
TRANSFER,10000000,C412961249,11314660.84,1314660.84,C253674970,0,0,1
CASH_OUT,10000000,C1842402025,10000000,0,C1291939349,0,10000000,1
TRANSFER,1314660.84,C1460351581,1314660.84,0,C898200380,0,0,1
CASH_OUT,1314660.84,C1660278884,1314660.84,0,C464467238,0,1314660.84,1
TRANSFER,537539.57,C2018539678,537539.57,0,C282412954,0,0,1
CASH_OUT,537539.57,C1804356625,537539.57,0,C1581411164,8034.16,545573.72,1
TRANSFER,274799.58,C1459244245,274799.58,0,C957617194,0,0,1
CASH_OUT,274799.58,C1263652542,274799.58,0,C1406817938,0,274799.58,1
TRANSFER,172915.56,C809421762,172915.56,0,C922949520,0,0,1
CASH_OUT,172915.56,C962323728,172915.56,0,C1193568854,7674508.7,7847424.27,1
TRANSFER,3912252.81,C1027836426,3912252.81,0,C1420360945,0,0,1
CASH_OUT,3912252.81,C2015532834,3912252.81,0,C1094245797,0,3912252.81,1
TRANSFER,190100.29,C369775274,190100.29,0,C1048847167,0,0,1
CASH_OUT,190100.29,C2010561147,190100.29,0,C493481866,848487.62,1038587.91,1
TRANSFER,946705.53,C1524194171,946705.53,0,C357888969,0,0,1
CASH_OUT,946705.53,C2000156493,946705.53,0,C466527004,277951.15,1224656.68,1
TRANSFER,2194533.79,C871130115,2194533.79,0,C1027984317,0,0,1
CASH_OUT,2194533.79,C1907033447,2194533.79,0,C1163998762,272242.91,2466776.7,1
TRANSFER,167606.49,C1631161002,167606.49,0,C2099952089,0,0,1
CASH_OUT,167606.49,C696026207,167606.49,0,C1386785907,2315864.75,2483471.24,1
TRANSFER,1281113.84,C2044735759,1281113.84,0,C2118381511,0,0,1
